run,layer,batch_start,buckets,num_samples,native_seq_len,byte_prefix_len,key_rms_ratio,value_rms_ratio,key_mean_cosine,value_mean_cosine
qwen05_kv_p32_all,20,64,unicode_stress,4,24,32,1.008445382118225,1.0673511028289795,0.11874744296073914,0.30452761054039
qwen05_kv_p32_all,21,64,unicode_stress,4,24,32,1.1280969381332397,0.865462601184845,-0.09120013564825058,0.304391086101532
qwen05_kv_p32_all,22,64,unicode_stress,4,24,32,1.1782234907150269,1.3692682981491089,0.16241009533405304,0.1790638417005539
qwen05_kv_p32_all,23,64,unicode_stress,4,24,32,0.9953896999359131,1.5563132762908936,0.08233141899108887,-0.005670598708093166
qwen05_kv_p32_all,0,68,unicode_stress,4,39,32,0.02953975461423397,29.25408172607422,-0.09010402113199234,-0.22960206866264343
qwen05_kv_p32_all,1,68,unicode_stress,4,39,32,0.06634458154439926,4.605860233306885,-0.20161044597625732,0.06482647359371185
qwen05_kv_p32_all,2,68,unicode_stress,4,39,32,0.1055922582745552,4.585806369781494,0.018066080287098885,-0.05586041137576103
qwen05_kv_p32_all,3,68,unicode_stress,4,39,32,0.406996488571167,2.412144422531128,-0.10534238815307617,-0.026953397318720818
qwen05_kv_p32_all,4,68,unicode_stress,4,39,32,0.5097827911376953,2.12764310836792,0.10994277149438858,0.18479888141155243
qwen05_kv_p32_all,5,68,unicode_stress,4,39,32,0.8323294520378113,1.7034856081008911,0.09156240522861481,-0.1718023270368576
qwen05_kv_p32_all,6,68,unicode_stress,4,39,32,0.8718581199645996,2.333965539932251,0.07712952792644501,-0.349365770816803
qwen05_kv_p32_all,7,68,unicode_stress,4,39,32,0.7016116976737976,1.67626953125,-0.01007875520735979,-0.1273915320634842
qwen05_kv_p32_all,8,68,unicode_stress,4,39,32,0.04748333618044853,2.475905418395996,0.3196719288825989,-0.12093401700258255
qwen05_kv_p32_all,9,68,unicode_stress,4,39,32,0.6146177053451538,1.2295085191726685,0.012995985336601734,-0.17113032937049866
qwen05_kv_p32_all,10,68,unicode_stress,4,39,32,0.6463384628295898,1.3820077180862427,0.0741708055138588,0.04739397391676903
qwen05_kv_p32_all,11,68,unicode_stress,4,39,32,0.6440043449401855,1.1324951648712158,-0.16269905865192413,-0.03219292685389519
qwen05_kv_p32_all,12,68,unicode_stress,4,39,32,0.7261024713516235,1.662374496459961,0.12784907221794128,-0.1500559002161026
qwen05_kv_p32_all,13,68,unicode_stress,4,39,32,0.7108666896820068,1.6227303743362427,-0.053620826452970505,-0.14806878566741943
qwen05_kv_p32_all,14,68,unicode_stress,4,39,32,0.6915393471717834,1.5497058629989624,0.06267835199832916,-0.06918434053659439
qwen05_kv_p32_all,15,68,unicode_stress,4,39,32,0.7968317866325378,1.5298725366592407,-0.003561647841706872,-0.22706039249897003
qwen05_kv_p32_all,16,68,unicode_stress,4,39,32,0.6779009699821472,1.2294800281524658,-0.0194697268307209,-0.07572488486766815
qwen05_kv_p32_all,17,68,unicode_stress,4,39,32,0.906538188457489,1.3275372982025146,0.1267881691455841,0.3313612639904022
qwen05_kv_p32_all,18,68,unicode_stress,4,39,32,0.9578061103820801,1.735965371131897,0.02406555414199829,-0.012673773802816868
qwen05_kv_p32_all,19,68,unicode_stress,4,39,32,0.8682231307029724,1.630691409111023,-0.13678476214408875,-0.10774744302034378
qwen05_kv_p32_all,20,68,unicode_stress,4,39,32,0.99971604347229,0.9618548154830933,0.11054515838623047,0.29520708322525024
qwen05_kv_p32_all,21,68,unicode_stress,4,39,32,1.0976754426956177,0.7826955914497375,-0.07731807231903076,0.33391958475112915
qwen05_kv_p32_all,22,68,unicode_stress,4,39,32,1.177226185798645,1.1774274110794067,0.14827261865139008,0.30918624997138977
qwen05_kv_p32_all,23,68,unicode_stress,4,39,32,1.046812891960144,1.4256906509399414,0.07669688761234283,-0.028193021193146706
qwen05_kv_p32_all,0,72,code,4,25,32,0.028002621605992317,28.856351852416992,-0.08657161146402359,-0.16054852306842804
qwen05_kv_p32_all,1,72,code,4,25,32,0.06397201120853424,4.137899875640869,-0.159992977976799,0.09519956260919571
qwen05_kv_p32_all,2,72,code,4,25,32,0.10328664630651474,4.151427268981934,-0.08167468756437302,-0.05483655631542206
qwen05_kv_p32_all,3,72,code,4,25,32,0.3692578971385956,2.2673401832580566,-0.05794145539402962,-0.08322878181934357
qwen05_kv_p32_all,4,72,code,4,25,32,0.46769440174102783,2.0483815670013428,0.1013297587633133,0.2438717782497406
qwen05_kv_p32_all,5,72,code,4,25,32,0.7796621322631836,1.6543008089065552,0.06149374321103096,-0.049846578389406204
qwen05_kv_p32_all,6,72,code,4,25,32,0.7770980596542358,2.280437469482422,0.1464255452156067,-0.17571726441383362
qwen05_kv_p32_all,7,72,code,4,25,32,0.6314164996147156,1.5191879272460938,-0.010328395292162895,-0.006642559077590704
qwen05_kv_p32_all,8,72,code,4,25,32,0.04365285113453865,2.2831013202667236,0.29844480752944946,-0.15715186297893524
qwen05_kv_p32_all,9,72,code,4,25,32,0.5597802400588989,1.1430550813674927,-0.02976314350962639,-0.10438182204961777
qwen05_kv_p32_all,10,72,code,4,25,32,0.6229243278503418,1.3084733486175537,0.062456220388412476,0.07457785308361053
qwen05_kv_p32_all,11,72,code,4,25,32,0.6158093214035034,1.1207849979400635,-0.15352892875671387,-0.06244784966111183
qwen05_kv_p32_all,12,72,code,4,25,32,0.6667017340660095,1.4945787191390991,0.03246249631047249,0.05787147954106331
qwen05_kv_p32_all,13,72,code,4,25,32,0.6467811465263367,1.5487548112869263,0.02877604402601719,-0.16189032793045044
qwen05_kv_p32_all,14,72,code,4,25,32,0.642396867275238,1.4181853532791138,0.09410618990659714,0.12277844548225403
qwen05_kv_p32_all,15,72,code,4,25,32,0.7397889494895935,1.4572820663452148,-0.12014216184616089,-0.18586117029190063
qwen05_kv_p32_all,16,72,code,4,25,32,0.6728828549385071,1.1804296970367432,0.03826214373111725,-0.013973195105791092
qwen05_kv_p32_all,17,72,code,4,25,32,0.8587862849235535,1.2912898063659668,0.14936494827270508,0.19084817171096802
qwen05_kv_p32_all,18,72,code,4,25,32,0.9043664336204529,1.6048567295074463,0.08589766174554825,-0.07156267017126083
qwen05_kv_p32_all,19,72,code,4,25,32,0.8334540724754333,1.6208529472351074,-0.11403562873601913,-0.08095411211252213
qwen05_kv_p32_all,20,72,code,4,25,32,0.9592269062995911,0.9991441369056702,0.09597722440958023,0.30432161688804626
qwen05_kv_p32_all,21,72,code,4,25,32,1.0451894998550415,0.8071165680885315,-0.13649006187915802,0.22163186967372894
qwen05_kv_p32_all,22,72,code,4,25,32,1.1104146242141724,1.1976757049560547,0.1505722552537918,-0.1297788769006729
qwen05_kv_p32_all,23,72,code,4,25,32,0.9439703822135925,1.4246906042099,0.060652006417512894,0.06286720186471939
qwen05_kv_p32_all,0,76,code,4,36,32,0.030047893524169922,29.508407592773438,-0.1299484223127365,-0.19028018414974213
qwen05_kv_p32_all,1,76,code,4,36,32,0.06727584451436996,4.4669389724731445,-0.1545337289571762,0.09186318516731262
qwen05_kv_p32_all,2,76,code,4,36,32,0.10603024810552597,4.302674293518066,-0.051204439252614975,0.02100122906267643
qwen05_kv_p32_all,3,76,code,4,36,32,0.375206857919693,2.3090832233428955,-0.08195926249027252,-0.04082564264535904
qwen05_kv_p32_all,4,76,code,4,36,32,0.475926011800766,2.149981737136841,0.14900515973567963,0.2165662944316864
qwen05_kv_p32_all,5,76,code,4,36,32,0.7775821685791016,1.6323230266571045,0.0974072590470314,-0.05702628567814827
qwen05_kv_p32_all,6,76,code,4,36,32,0.8124189376831055,2.2056021690368652,0.0958150327205658,-0.17135821282863617
qwen05_kv_p32_all,7,76,code,4,36,32,0.6598263382911682,1.5045677423477173,0.03002309985458851,-0.01184769906103611
qwen05_kv_p32_all,8,76,code,4,36,32,0.04616351053118706,2.24454402923584,0.32033011317253113,-0.20305001735687256
qwen05_kv_p32_all,9,76,code,4,36,32,0.58990478515625,1.1341643333435059,-0.01549984049052,-0.22992712259292603
qwen05_kv_p32_all,10,76,code,4,36,32,0.6231200695037842,1.2416315078735352,0.04337751865386963,0.11143036931753159
qwen05_kv_p32_all,11,76,code,4,36,32,0.6171759366989136,1.0925531387329102,-0.0874800980091095,0.00842821691185236
qwen05_kv_p32_all,12,76,code,4,36,32,0.6794778108596802,1.5177143812179565,0.07580097764730453,0.001683360431343317
qwen05_kv_p32_all,13,76,code,4,36,32,0.6574454307556152,1.49421226978302,0.015128472819924355,-0.2230319380760193
qwen05_kv_p32_all,14,76,code,4,36,32,0.6702076196670532,1.3751842975616455,0.09254439920186996,0.07258215546607971
qwen05_kv_p32_all,15,76,code,4,36,32,0.7801154255867004,1.4711788892745972,-0.05765044689178467,-0.19179725646972656
qwen05_kv_p32_all,16,76,code,4,36,32,0.6454707384109497,1.2254796028137207,-0.034858379513025284,0.008319394662976265
qwen05_kv_p32_all,17,76,code,4,36,32,0.8795013427734375,1.375130295753479,0.12164119631052017,0.1437964290380478
qwen05_kv_p32_all,18,76,code,4,36,32,0.9139084219932556,1.5689376592636108,-0.024248909205198288,-0.03359211981296539
qwen05_kv_p32_all,19,76,code,4,36,32,0.8212391138076782,1.5571566820144653,-0.1497178077697754,-0.14533142745494843
qwen05_kv_p32_all,20,76,code,4,36,32,0.988742470741272,1.0511542558670044,0.10435633361339569,0.32411670684814453
qwen05_kv_p32_all,21,76,code,4,36,32,1.0542317628860474,0.8609552383422852,-0.09818308800458908,0.21191130578517914
qwen05_kv_p32_all,22,76,code,4,36,32,1.176011085510254,1.3205440044403076,0.17648673057556152,-0.0723477154970169
qwen05_kv_p32_all,23,76,code,4,36,32,1.0173606872558594,1.5906314849853516,0.07538396120071411,-0.054317932575941086
qwen05_kv_p32_all,0,80,code,4,25,32,0.02799554541707039,28.833751678466797,-0.08771387487649918,-0.16765259206295013
qwen05_kv_p32_all,1,80,code,4,25,32,0.06413501501083374,4.165992259979248,-0.1596629023551941,0.09660359472036362
qwen05_kv_p32_all,2,80,code,4,25,32,0.10364890098571777,4.174943447113037,-0.07895375043153763,-0.05029649659991264
qwen05_kv_p32_all,3,80,code,4,25,32,0.3690342903137207,2.270995616912842,-0.060324929654598236,-0.07822875678539276
qwen05_kv_p32_all,4,80,code,4,25,32,0.4669177234172821,2.0524585247039795,0.10347911715507507,0.24585391581058502
qwen05_kv_p32_all,5,80,code,4,25,32,0.7757951617240906,1.6546531915664673,0.06684451550245285,-0.05166943371295929
qwen05_kv_p32_all,6,80,code,4,25,32,0.7753844857215881,2.269132137298584,0.14962299168109894,-0.18643377721309662
qwen05_kv_p32_all,7,80,code,4,25,32,0.6314454674720764,1.5162906646728516,-0.015162747353315353,-0.01412377692759037
qwen05_kv_p32_all,8,80,code,4,25,32,0.04354708269238472,2.280353307723999,0.2987770140171051,-0.1717504858970642
qwen05_kv_p32_all,9,80,code,4,25,32,0.5600292086601257,1.143510103225708,-0.02904014103114605,-0.1126924529671669
qwen05_kv_p32_all,10,80,code,4,25,32,0.6205560564994812,1.3047304153442383,0.06244448199868202,0.08132677525281906
qwen05_kv_p32_all,11,80,code,4,25,32,0.6140638589859009,1.1169215440750122,-0.16054849326610565,-0.05652536079287529
qwen05_kv_p32_all,12,80,code,4,25,32,0.6644938588142395,1.47691011428833,0.03447515890002251,0.061013247817754745
qwen05_kv_p32_all,13,80,code,4,25,32,0.6439667344093323,1.538719654083252,0.026959767565131187,-0.1675398349761963
qwen05_kv_p32_all,14,80,code,4,25,32,0.6383541226387024,1.4066381454467773,0.09406917542219162,0.11344809085130692
qwen05_kv_p32_all,15,80,code,4,25,32,0.736103355884552,1.4488283395767212,-0.12189263850450516,-0.18333694338798523
qwen05_kv_p32_all,16,80,code,4,25,32,0.6678104996681213,1.1859761476516724,0.040348608046770096,-0.0792975053191185
qwen05_kv_p32_all,17,80,code,4,25,32,0.8561674952507019,1.289530873298645,0.14815673232078552,0.1924280971288681
qwen05_kv_p32_all,18,80,code,4,25,32,0.9009971618652344,1.598907470703125,0.0807662382721901,-0.07713740319013596
qwen05_kv_p32_all,19,80,code,4,25,32,0.8322581648826599,1.616532564163208,-0.1157015860080719,-0.08018479496240616
qwen05_kv_p32_all,20,80,code,4,25,32,0.9555689692497253,1.0002130270004272,0.0944749191403389,0.3151504695415497
qwen05_kv_p32_all,21,80,code,4,25,32,1.0418146848678589,0.8061950206756592,-0.1375434249639511,0.21937309205532074
qwen05_kv_p32_all,22,80,code,4,25,32,1.1038001775741577,1.1999107599258423,0.15181544423103333,-0.0843476802110672
qwen05_kv_p32_all,23,80,code,4,25,32,0.9436801671981812,1.4269198179244995,0.06063723936676979,0.06578879803419113
qwen05_kv_p32_all,0,84,code,4,36,32,0.029987944290041924,29.471952438354492,-0.1311991661787033,-0.19151932001113892
qwen05_kv_p32_all,1,84,code,4,36,32,0.06705646961927414,4.442000389099121,-0.1529090255498886,0.0907583236694336
qwen05_kv_p32_all,2,84,code,4,36,32,0.10575395077466965,4.301584720611572,-0.050959229469299316,0.03650715947151184
qwen05_kv_p32_all,3,84,code,4,36,32,0.3745196759700775,2.3004088401794434,-0.0803823471069336,-0.039370957762002945
qwen05_kv_p32_all,4,84,code,4,36,32,0.4755066931247711,2.1396946907043457,0.14988379180431366,0.20817267894744873
qwen05_kv_p32_all,5,84,code,4,36,32,0.7751868963241577,1.6318228244781494,0.09819652140140533,-0.05845009908080101
qwen05_kv_p32_all,6,84,code,4,36,32,0.8109571933746338,2.201366662979126,0.0953839048743248,-0.17168785631656647
qwen05_kv_p32_all,7,84,code,4,36,32,0.6581782698631287,1.5011790990829468,0.03411822393536568,-0.00893284659832716
qwen05_kv_p32_all,8,84,code,4,36,32,0.046151284128427505,2.240010976791382,0.3200736939907074,-0.19152218103408813
qwen05_kv_p32_all,9,84,code,4,36,32,0.5895645022392273,1.1372586488723755,-0.0097745880484581,-0.2383042722940445
qwen05_kv_p32_all,10,84,code,4,36,32,0.6231705546379089,1.2412025928497314,0.042083971202373505,0.10803022980690002
qwen05_kv_p32_all,11,84,code,4,36,32,0.6162960529327393,1.0939936637878418,-0.08732631802558899,0.004982818849384785
qwen05_kv_p32_all,12,84,code,4,36,32,0.6792309284210205,1.5194092988967896,0.07494242489337921,0.0025675666984170675
qwen05_kv_p32_all,13,84,code,4,36,32,0.656589925289154,1.4942160844802856,0.013852732256054878,-0.22211267054080963
qwen05_kv_p32_all,14,84,code,4,36,32,0.6691210269927979,1.3731452226638794,0.09098345786333084,0.06530649214982986
qwen05_kv_p32_all,15,84,code,4,36,32,0.780246376991272,1.4741958379745483,-0.05416754633188248,-0.1950310319662094
qwen05_kv_p32_all,16,84,code,4,36,32,0.6449907422065735,1.2200241088867188,-0.035990338772535324,0.004296471364796162
qwen05_kv_p32_all,17,84,code,4,36,32,0.8775491118431091,1.3696024417877197,0.12073579430580139,0.14468316733837128
qwen05_kv_p32_all,18,84,code,4,36,32,0.9117571711540222,1.566711187362671,-0.026165088638663292,-0.03338674455881119
qwen05_kv_p32_all,19,84,code,4,36,32,0.8200640678405762,1.554364562034607,-0.14785614609718323,-0.15235041081905365
qwen05_kv_p32_all,20,84,code,4,36,32,0.9868367910385132,1.0414113998413086,0.10515623539686203,0.32198479771614075
qwen05_kv_p32_all,21,84,code,4,36,32,1.054688572883606,0.8548654913902283,-0.09861399978399277,0.2188444584608078
qwen05_kv_p32_all,22,84,code,4,36,32,1.1753064393997192,1.3056275844573975,0.17428982257843018,-0.051982179284095764
qwen05_kv_p32_all,23,84,code,4,36,32,1.015936017036438,1.5706781148910522,0.07451185584068298,-0.05229740962386131
qwen05_kv_p32_all,0,88,code,4,25,32,0.02812707982957363,28.871105194091797,-0.08726494014263153,-0.16713352501392365
qwen05_kv_p32_all,1,88,code,4,25,32,0.06414993107318878,4.182015419006348,-0.16099438071250916,0.09663934260606766
qwen05_kv_p32_all,2,88,code,4,25,32,0.10371057689189911,4.1758317947387695,-0.08330301940441132,-0.04544367641210556
qwen05_kv_p32_all,3,88,code,4,25,32,0.3699186146259308,2.27236008644104,-0.06045287847518921,-0.08803687244653702
qwen05_kv_p32_all,4,88,code,4,25,32,0.4682309627532959,2.038684129714966,0.10165666043758392,0.2448941022157669
qwen05_kv_p32_all,5,88,code,4,25,32,0.7807105779647827,1.656266450881958,0.06441035121679306,-0.05680282786488533
qwen05_kv_p32_all,6,88,code,4,25,32,0.776361882686615,2.2591958045959473,0.14957432448863983,-0.16784553229808807
qwen05_kv_p32_all,7,88,code,4,25,32,0.6335374116897583,1.5159803628921509,-0.016852667555212975,-0.013958821073174477
qwen05_kv_p32_all,8,88,code,4,25,32,0.04360709711909294,2.284996509552002,0.2997071146965027,-0.1777135729789734
qwen05_kv_p32_all,9,88,code,4,25,32,0.5633296966552734,1.149524450302124,-0.01941492222249508,-0.12146764993667603
qwen05_kv_p32_all,10,88,code,4,25,32,0.6209747791290283,1.3055895566940308,0.05978427082300186,0.06861324608325958
qwen05_kv_p32_all,11,88,code,4,25,32,0.6161673665046692,1.1211298704147339,-0.14650772511959076,-0.062369201332330704
qwen05_kv_p32_all,12,88,code,4,25,32,0.6644170880317688,1.4949791431427002,0.035397209227085114,0.050452183932065964
qwen05_kv_p32_all,13,88,code,4,25,32,0.6453684568405151,1.5507025718688965,0.025832056999206543,-0.18600213527679443
qwen05_kv_p32_all,14,88,code,4,25,32,0.6414284706115723,1.4075580835342407,0.09415598958730698,0.1230519711971283
qwen05_kv_p32_all,15,88,code,4,25,32,0.7407044768333435,1.456539273262024,-0.12174298614263535,-0.18784645199775696
qwen05_kv_p32_all,16,88,code,4,25,32,0.6766302585601807,1.1783475875854492,0.04254774749279022,-0.06439230591058731
qwen05_kv_p32_all,17,88,code,4,25,32,0.8606531023979187,1.2875970602035522,0.14636395871639252,0.18633268773555756
qwen05_kv_p32_all,18,88,code,4,25,32,0.9042044878005981,1.6016132831573486,0.08032847940921783,-0.07541748881340027
qwen05_kv_p32_all,19,88,code,4,25,32,0.8352956771850586,1.6219291687011719,-0.11358107626438141,-0.07929942011833191
qwen05_kv_p32_all,20,88,code,4,25,32,0.9646125435829163,0.9833003878593445,0.0971042588353157,0.3189502954483032
qwen05_kv_p32_all,21,88,code,4,25,32,1.0459638833999634,0.7955960631370544,-0.13587278127670288,0.21959394216537476
qwen05_kv_p32_all,22,88,code,4,25,32,1.1089859008789062,1.1616101264953613,0.15648236870765686,-0.0858302041888237
qwen05_kv_p32_all,23,88,code,4,25,32,0.9464066624641418,1.392241358757019,0.05986762046813965,0.04533432424068451
qwen05_kv_p32_all,0,92,code,4,36,32,0.03006693534553051,29.525814056396484,-0.12981776893138885,-0.1876583695411682
qwen05_kv_p32_all,1,92,code,4,36,32,0.067143015563488,4.4543352127075195,-0.15449808537960052,0.09140994399785995
qwen05_kv_p32_all,2,92,code,4,36,32,0.10588749498128891,4.305980205535889,-0.05167095735669136,0.01840176433324814
qwen05_kv_p32_all,3,92,code,4,36,32,0.3754991292953491,2.3104023933410645,-0.07957029342651367,-0.04746083915233612
qwen05_kv_p32_all,4,92,code,4,36,32,0.47722044587135315,2.144084930419922,0.1486557424068451,0.22515979409217834
qwen05_kv_p32_all,5,92,code,4,36,32,0.7798923850059509,1.634260892868042,0.09652025997638702,-0.053793277591466904
qwen05_kv_p32_all,6,92,code,4,36,32,0.8140532970428467,2.2029480934143066,0.09582936018705368,-0.16873154044151306
qwen05_kv_p32_all,7,92,code,4,36,32,0.6609964966773987,1.5104269981384277,0.03586306795477867,-0.013862568885087967
qwen05_kv_p32_all,8,92,code,4,36,32,0.0462532714009285,2.246049165725708,0.32073575258255005,-0.19215653836727142
qwen05_kv_p32_all,9,92,code,4,36,32,0.5912637114524841,1.1370248794555664,-0.019761914387345314,-0.23345069587230682
qwen05_kv_p32_all,10,92,code,4,36,32,0.6239451766014099,1.2463299036026,0.0418083630502224,0.1110197976231575
qwen05_kv_p32_all,11,92,code,4,36,32,0.6187964677810669,1.092638373374939,-0.08207973092794418,0.00021198121248744428
qwen05_kv_p32_all,12,92,code,4,36,32,0.6805213093757629,1.5134912729263306,0.07374273985624313,0.009577819146215916
qwen05_kv_p32_all,13,92,code,4,36,32,0.6607933044433594,1.4977411031723022,0.018333395943045616,-0.22321070730686188
qwen05_kv_p32_all,14,92,code,4,36,32,0.6705085635185242,1.3733127117156982,0.09191813319921494,0.07059920579195023
qwen05_kv_p32_all,15,92,code,4,36,32,0.7818728685379028,1.4733960628509521,-0.056443698704242706,-0.19153264164924622
qwen05_kv_p32_all,16,92,code,4,36,32,0.6460387706756592,1.2201833724975586,-0.03721541538834572,0.029335828498005867
qwen05_kv_p32_all,17,92,code,4,36,32,0.8802318572998047,1.374037742614746,0.12125826627016068,0.14081569015979767
qwen05_kv_p32_all,18,92,code,4,36,32,0.9150868654251099,1.571486234664917,-0.023333758115768433,-0.035222385078668594
qwen05_kv_p32_all,19,92,code,4,36,32,0.8218258023262024,1.5603365898132324,-0.14873383939266205,-0.1453806310892105
qwen05_kv_p32_all,20,92,code,4,36,32,0.9910793304443359,1.0494354963302612,0.1057787835597992,0.32885193824768066
qwen05_kv_p32_all,21,92,code,4,36,32,1.0577443838119507,0.8596104979515076,-0.09893882274627686,0.2079518884420395
qwen05_kv_p32_all,22,92,code,4,36,32,1.1814872026443481,1.3172380924224854,0.17530907690525055,-0.06762780994176865
qwen05_kv_p32_all,23,92,code,4,36,32,1.0163028240203857,1.5805810689926147,0.07468023151159286,-0.04551507905125618
qwen05_kv_p32_all,0,96,tokenizer_stress,4,30,32,0.027829427272081375,27.34316635131836,-0.1158958300948143,-0.1774466186761856
qwen05_kv_p32_all,1,96,tokenizer_stress,4,30,32,0.06340853124856949,3.833932399749756,-0.1336125135421753,0.07524038851261139
qwen05_kv_p32_all,2,96,tokenizer_stress,4,30,32,0.10268190503120422,3.815485715866089,-0.08749224245548248,0.0063622319139540195
qwen05_kv_p32_all,3,96,tokenizer_stress,4,30,32,0.34087827801704407,2.1125872135162354,-0.018946757540106773,-0.007201550994068384
qwen05_kv_p32_all,4,96,tokenizer_stress,4,30,32,0.4383862614631653,1.922800898551941,0.15596798062324524,0.2015198916196823
qwen05_kv_p32_all,5,96,tokenizer_stress,4,30,32,0.670879602432251,1.5848320722579956,0.11707740277051926,-0.1067013069987297
qwen05_kv_p32_all,6,96,tokenizer_stress,4,30,32,0.7034288644790649,2.0716934204101562,0.1437993049621582,-0.25594428181648254
qwen05_kv_p32_all,7,96,tokenizer_stress,4,30,32,0.5846515893936157,1.4629977941513062,0.08115043491125107,-0.07238086313009262
qwen05_kv_p32_all,8,96,tokenizer_stress,4,30,32,0.0410500206053257,1.9494901895523071,0.30212897062301636,-0.16948096454143524
qwen05_kv_p32_all,9,96,tokenizer_stress,4,30,32,0.5150962471961975,1.071840763092041,-0.014863644726574421,-0.14180710911750793
qwen05_kv_p32_all,10,96,tokenizer_stress,4,30,32,0.5893136262893677,1.216402292251587,0.06733579933643341,0.07563088089227676
qwen05_kv_p32_all,11,96,tokenizer_stress,4,30,32,0.5648648738861084,1.0811512470245361,-0.05270275101065636,0.0782194584608078
qwen05_kv_p32_all,12,96,tokenizer_stress,4,30,32,0.640211820602417,1.4987025260925293,0.10762173682451248,0.055140793323516846
qwen05_kv_p32_all,13,96,tokenizer_stress,4,30,32,0.6284892559051514,1.482796311378479,0.028424441814422607,-0.16677170991897583
qwen05_kv_p32_all,14,96,tokenizer_stress,4,30,32,0.6483415365219116,1.420819878578186,0.030270621180534363,0.04852752387523651
qwen05_kv_p32_all,15,96,tokenizer_stress,4,30,32,0.699501633644104,1.4047973155975342,-0.13075901567935944,-0.12683600187301636
qwen05_kv_p32_all,16,96,tokenizer_stress,4,30,32,0.63347989320755,1.0727035999298096,-0.013271402567625046,0.07179418951272964
qwen05_kv_p32_all,17,96,tokenizer_stress,4,30,32,0.8275753855705261,1.2480947971343994,0.062375735491514206,0.2486501783132553
qwen05_kv_p32_all,18,96,tokenizer_stress,4,30,32,0.8861976861953735,1.4459441900253296,-0.0042624687775969505,-0.03612475469708443
qwen05_kv_p32_all,19,96,tokenizer_stress,4,30,32,0.785064160823822,1.4405149221420288,-0.11335195600986481,-0.0697578638792038
qwen05_kv_p32_all,20,96,tokenizer_stress,4,30,32,0.9811320304870605,0.8989015221595764,0.0468524768948555,0.29484453797340393
qwen05_kv_p32_all,21,96,tokenizer_stress,4,30,32,1.0097427368164062,0.7546496987342834,-0.07708790153265,0.2570227384567261
qwen05_kv_p32_all,22,96,tokenizer_stress,4,30,32,1.0649456977844238,0.9565257430076599,0.17242468893527985,0.11561209708452225
qwen05_kv_p32_all,23,96,tokenizer_stress,4,30,32,0.8862383961677551,1.1931707859039307,0.02526797726750374,-0.022622866556048393
qwen05_kv_p32_all,0,100,tokenizer_stress,4,40,32,0.028108391910791397,28.28968620300293,-0.11980156600475311,-0.20901063084602356
qwen05_kv_p32_all,1,100,tokenizer_stress,4,40,32,0.06313818693161011,4.021178722381592,-0.1252080351114273,0.08369673788547516
qwen05_kv_p32_all,2,100,tokenizer_stress,4,40,32,0.1013331338763237,4.224388122558594,-0.07943088561296463,0.02107890136539936
qwen05_kv_p32_all,3,100,tokenizer_stress,4,40,32,0.36021819710731506,2.145153760910034,-0.05200151726603508,0.010856863111257553
qwen05_kv_p32_all,4,100,tokenizer_stress,4,40,32,0.4668283462524414,1.9724705219268799,0.1274612694978714,0.176313117146492
qwen05_kv_p32_all,5,100,tokenizer_stress,4,40,32,0.7620518803596497,1.5547288656234741,0.11315515637397766,-0.1281851977109909
qwen05_kv_p32_all,6,100,tokenizer_stress,4,40,32,0.7758340239524841,2.0809166431427,0.06999249756336212,-0.15251803398132324
qwen05_kv_p32_all,7,100,tokenizer_stress,4,40,32,0.6525107026100159,1.4781359434127808,0.06400442123413086,0.032168008387088776
qwen05_kv_p32_all,8,100,tokenizer_stress,4,40,32,0.042481888085603714,1.9131718873977661,0.30007344484329224,-0.13277071714401245
qwen05_kv_p32_all,9,100,tokenizer_stress,4,40,32,0.5455883145332336,1.035024642944336,-0.0045476448722183704,-0.12753553688526154
qwen05_kv_p32_all,10,100,tokenizer_stress,4,40,32,0.6209346055984497,1.17477548122406,0.012668763287365437,0.1881485879421234
qwen05_kv_p32_all,11,100,tokenizer_stress,4,40,32,0.6014416217803955,1.0350550413131714,-0.017591791227459908,0.01377792190760374
qwen05_kv_p32_all,12,100,tokenizer_stress,4,40,32,0.6694880127906799,1.3982064723968506,0.09337491542100906,-0.04450538009405136
qwen05_kv_p32_all,13,100,tokenizer_stress,4,40,32,0.6571770310401917,1.417755126953125,0.004853688646107912,-0.12543654441833496
qwen05_kv_p32_all,14,100,tokenizer_stress,4,40,32,0.6649423837661743,1.3701425790786743,0.05818503722548485,-0.004630754701793194
qwen05_kv_p32_all,15,100,tokenizer_stress,4,40,32,0.7332645058631897,1.3830987215042114,-0.06036148965358734,-0.1607092022895813
qwen05_kv_p32_all,16,100,tokenizer_stress,4,40,32,0.6547470688819885,1.1643598079681396,-0.08242984116077423,-0.08726278692483902
qwen05_kv_p32_all,17,100,tokenizer_stress,4,40,32,0.8827493190765381,1.2542800903320312,0.058840952813625336,0.25254422426223755
qwen05_kv_p32_all,18,100,tokenizer_stress,4,40,32,0.8919193148612976,1.5511412620544434,0.017460288479924202,0.04858832433819771
qwen05_kv_p32_all,19,100,tokenizer_stress,4,40,32,0.7959114909172058,1.4422880411148071,-0.13561874628067017,-6.930303061380982e-05
qwen05_kv_p32_all,20,100,tokenizer_stress,4,40,32,1.0049121379852295,1.02872633934021,0.04604128375649452,0.31741493940353394
qwen05_kv_p32_all,21,100,tokenizer_stress,4,40,32,1.0851044654846191,0.7670217156410217,-0.11768783628940582,0.17545288801193237
